date,time edt,temp c,ph,do (mg/l),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (1000cells/ml)
7/4/2022,9:00,25.14,7.6,8.27,1.41,1.88,0.19,-9700
7/4/2022,10:00,25.32,7.63,8.46,1.35,1.76,0.19,-9900
7/4/2022,11:00,25.5,7.71,8.69,1.16,1.99,0.21,-10200
7/4/2022,12:00,25.53,7.72,8.72,1.25,2.16,0.24,-11400
7/4/2022,13:00,25.75,7.75,8.82,1.45,2.47,0.25,-10200
7/4/2022,14:00,26.09,7.85,9.06,1.11,2.24,0.21,-9900
7/4/2022,15:00,26.19,7.84,9.05,1.3,2.86,0.24,-11300
7/4/2022,16:00,26.15,7.88,9.18,1.18,2.38,0.23,-11800
7/4/2022,17:00,26.22,7.94,9.28,1.07,2.95,0.27,-12300
7/4/2022,18:00,26.09,7.92,9.31,1.15,2.46,0.26,-12500
7/4/2022,19:00,25.84,7.82,9.1,1.32,2.58,0.28,-11100
7/4/2022,20:00,25.77,7.84,9.1,1.22,2.71,0.27,-10500
7/4/2022,21:00,25.72,7.8,8.94,1.29,2.93,0.27,-10000
7/4/2022,22:00,25.69,7.73,8.61,1.23,2.87,0.27,-9500
7/4/2022,23:00,25.64,7.7,8.72,1.33,2.64,0.25,-9500
7/5/2022,0:00,25.58,7.64,8.52,1.28,2.32,0.25,-9000
7/5/2022,1:00,25.5,7.71,8.69,1.27,2.55,0.27,-9100
7/5/2022,2:00,25.43,7.69,8.56,1.22,2.41,0.25,-9000
7/5/2022,3:00,25.39,7.67,8.35,1.35,2.21,0.28,-9000
7/5/2022,4:00,25.3,7.67,8.32,1.33,2.66,0.22,-7900
7/5/2022,5:00,25.25,7.7,8.39,1.36,2.34,0.25,-6100
7/5/2022,6:00,25.19,7.58,8.17,1.24,2.38,0.2,-7400
7/5/2022,7:00,25.15,7.63,8.29,1.32,2.52,0.21,-8100
7/5/2022,8:00,25.12,7.58,8.27,1.21,2.19,0.22,-9100
7/5/2022,9:00,25.14,7.62,8.4,1.24,2.43,0.22,-11100
7/5/2022,10:00,25.31,7.71,8.7,1.13,2.18,0.24,-10400
7/5/2022,12:00,25.52,7.91,8.82,1.12,0.86,0.05,-13100
7/5/2022,13:00,25.44,7.93,8.87,1.12,1.01,0.06,-13800
7/5/2022,14:00,25.34,7.91,8.82,1.12,0.96,0.05,-13800
7/5/2022,15:00,25.32,7.89,8.7,1.14,0.85,0.04,-13200
7/5/2022,17:00,25.32,7.98,8.93,1.09,1.29,0.06,-13300
7/5/2022,18:00,25.32,7.94,8.86,1.11,1.13,0.05,-13400
7/5/2022,19:00,25.3,7.91,8.76,1.16,1.04,0.02,-13800
7/5/2022,20:00,25.22,7.89,8.78,1.11,0.95,0.06,-14100
7/5/2022,21:00,25.16,7.86,8.64,1.14,1.12,0.12,-13200
7/5/2022,22:00,25.13,7.79,8.6,1.18,1.14,0.09,-12400
7/5/2022,23:00,25.08,7.78,8.52,1.11,1.15,0.14,-12300
7/6/2022,0:00,24.99,7.77,8.54,1.18,1.06,0.1,-12500
7/6/2022,1:00,24.89,7.78,8.45,1.25,0.81,0.11,-12000
7/6/2022,2:00,24.84,7.76,8.37,1.36,0.92,0.14,-9500
7/6/2022,3:00,24.71,7.78,8.32,1.51,0.82,0.12,-7800
7/6/2022,4:00,24.69,7.75,8.23,1.4,1.11,0.13,-5800
7/6/2022,5:00,24.62,7.74,8.17,1.43,0.74,0.09,-5800
7/6/2022,6:00,24.57,7.76,8.19,1.49,0.58,0.05,-5600
7/6/2022,7:00,24.54,7.76,8.17,1.52,0.63,0.03,-4900
7/6/2022,8:00,24.59,7.76,8.21,1.55,0.61,0.02,-4000
7/6/2022,9:00,24.66,7.8,8.22,1.59,0.68,0.02,-3100
7/6/2022,10:00,24.72,7.83,8.33,1.47,0.74,0.02,-2700
7/6/2022,11:00,24.72,7.83,8.35,1.52,0.7,0.06,-3200
7/6/2022,12:00,24.83,7.87,8.44,1.42,0.86,0.02,-3500
7/6/2022,13:00,25.02,7.89,8.52,1.39,0.82,0.02,-6000
7/6/2022,14:00,25,7.87,8.47,1.44,0.72,-0.02,-6500
7/6/2022,15:00,25.31,8,8.81,1.35,0.8,0.02,-7600
7/6/2022,16:00,25.3,8.03,8.91,1.37,0.79,0.02,-8200
7/6/2022,17:00,25.14,8.11,9.08,1.32,1.66,0.06,-7600
7/6/2022,18:00,25.11,7.99,8.83,1.3,0.93,0.07,-6500
7/6/2022,19:00,25.02,8.04,8.91,1.34,1.18,0.08,-6500
7/6/2022,20:00,24.97,7.99,8.8,1.38,1.06,0.06,-5900
7/6/2022,21:00,24.9,7.98,8.68,1.29,1.22,0.12,-6800
7/6/2022,22:00,24.82,7.91,8.5,1.51,1.1,0.11,-7900
7/6/2022,23:00,24.79,7.82,8.2,1.32,0.75,0.13,-9200
7/7/2022,0:00,24.78,7.87,8.46,1.17,1.26,0.18,-10000
7/7/2022,1:00,24.75,7.86,8.4,1.14,1.02,0.12,-8700
7/7/2022,2:00,24.71,7.83,8.3,1.27,1.05,0.13,-8800
7/7/2022,3:00,24.67,7.82,8.23,1.5,0.97,0.11,-8800
7/7/2022,4:00,24.65,7.82,8.29,1.05,1.08,0.12,-9500
7/7/2022,5:00,24.62,7.79,8.14,1.16,0.86,0.12,-11000
7/7/2022,6:00,24.56,7.8,8.19,1.35,0.91,0.08,-9500
7/7/2022,7:00,24.52,7.78,8.09,1.42,0.9,0.05,-8200
7/7/2022,8:00,24.52,7.83,8.3,1.31,0.95,0.04,-7200
7/7/2022,9:00,24.58,7.84,8.34,1.3,1.04,0.05,-9000
7/7/2022,10:00,24.78,7.95,8.66,1.25,1.01,0.06,-10500
7/7/2022,11:00,24.87,7.99,8.8,1.25,0.94,0.01,-9700
7/7/2022,12:00,24.97,7.94,8.68,1.49,0.85,0.03,-5400
7/7/2022,13:00,25.07,8.02,8.93,1.4,0.87,0.01,-5200
7/7/2022,14:00,25.32,8.17,9.3,1.33,1.07,0.04,-6700
7/7/2022,15:00,25.34,8.04,8.99,1.36,0.97,0.05,-8100
7/7/2022,16:00,25.32,8.07,9.01,1.21,1.16,0.04,-9000
7/7/2022,17:00,25.36,8.01,8.93,1.33,1.08,0.05,-7300
7/7/2022,18:00,25.35,8.18,9.38,1.37,1.23,0.1,-7400
7/7/2022,19:00,25.09,8.11,9.37,1.36,1.34,0.09,-8200
7/7/2022,20:00,25.03,8.08,9.25,1.44,1.35,0.1,-7300
7/7/2022,21:00,24.98,8.07,9.19,1.36,1.7,0.14,-7300
7/7/2022,22:00,24.92,8.02,9,1.45,1.44,0.15,-7400
7/7/2022,23:00,24.85,8,8.9,1.46,1.49,0.16,-6400
7/8/2022,0:00,24.78,7.99,8.83,1.4,1.55,0.15,-6100
7/8/2022,1:00,24.73,7.92,8.65,1.57,1.29,0.17,-4600
7/8/2022,2:00,24.65,7.94,8.72,1.51,1.35,0.16,-4400
7/8/2022,3:00,24.62,7.93,8.65,1.4,1.28,0.18,-6700
7/8/2022,4:00,24.6,7.92,8.63,1.43,1.27,0.16,-6500
7/8/2022,5:00,24.55,7.89,8.55,1.47,1.27,0.17,-5500
7/8/2022,6:00,24.49,7.87,8.51,1.37,1.04,0.1,-7300
7/8/2022,7:00,24.45,7.86,8.48,1.47,0.91,0.1,-7000
7/8/2022,8:00,24.46,7.88,8.58,1.42,1,0.05,-6300
7/8/2022,9:00,24.5,7.93,8.75,1.36,0.93,0.07,-6300
7/8/2022,10:00,24.66,7.97,8.84,1.43,0.84,0.07,-5800
7/8/2022,11:00,24.8,8.03,8.97,1.41,0.95,0.09,-5500
7/8/2022,12:00,24.81,8.03,9.05,1.39,1.03,0.04,-6000
7/8/2022,13:00,24.93,8.14,9.3,1.4,1.1,0.07,-6100
7/8/2022,14:00,25.2,8.16,9.37,1.39,1.09,0.1,-5500
7/8/2022,15:00,25.23,8.21,9.45,1.62,1.2,0.11,-4900
7/8/2022,16:00,25.19,8.28,9.65,1.73,1.56,0.16,-2400
7/8/2022,17:00,25.4,8.32,9.7,1.5,1.33,0.08,-2400
7/8/2022,18:00,25.37,8.36,9.77,1.57,1.32,0.12,-2800
7/8/2022,19:00,25.28,8.34,9.77,1.67,1.69,0.11,-100
7/8/2022,20:00,25.23,8.26,9.56,1.75,1.74,0.11,300
7/8/2022,21:00,25.19,8.28,9.64,1.66,1.83,0.18,1200
7/8/2022,22:00,25.14,8.18,9.33,1.83,1.61,0.17,4100
7/8/2022,23:00,25.07,8.19,9.38,1.78,1.75,0.18,3500
7/9/2022,0:00,25.01,8.18,9.33,1.7,1.69,0.19,2800
7/9/2022,1:00,24.99,8.13,9.21,1.77,1.73,0.22,2600
7/9/2022,2:00,24.97,8.05,9.01,1.66,1.54,0.2,2600
7/9/2022,3:00,24.92,8.06,9.03,1.77,2.27,0.25,2000
7/9/2022,4:00,24.87,8.01,8.9,1.5,1.36,0.17,800
7/9/2022,5:00,24.82,7.97,8.75,1.75,1.39,0.16,1300
7/9/2022,6:00,24.76,7.92,8.63,1.89,1.32,0.12,1500
7/9/2022,7:00,24.7,7.89,8.56,1.7,1.04,0.09,1300
7/9/2022,8:00,24.67,7.96,8.72,1.76,1.02,0.08,1800
7/9/2022,9:00,24.81,8.1,9.1,1.86,1.17,0.11,600
7/9/2022,10:00,24.93,8.18,9.31,1.78,1.22,0.09,900
7/9/2022,11:00,24.88,8.15,9.23,1.86,1.07,0.08,1700
7/9/2022,12:00,24.91,8.06,9.02,1.74,0.89,0.08,1800
7/9/2022,13:00,25.2,8.21,9.39,1.59,0.95,0.08,1500
7/9/2022,14:00,25.22,8.18,9.33,1.75,0.87,0.05,1300
7/9/2022,15:00,25.55,8.26,9.51,1.56,0.78,0.1,1000
7/9/2022,16:00,25.41,8.31,9.62,1.67,0.98,0.11,-800
7/9/2022,17:00,25.57,8.3,9.6,1.56,0.86,0.1,-1400
7/9/2022,18:00,25.65,8.47,10.03,1.68,1.16,0.13,-2000
7/9/2022,19:00,25.54,8.38,9.79,1.58,1.21,0.12,-500
7/9/2022,20:00,25.19,8.2,9.47,1.86,1.38,0.1,300
7/9/2022,21:00,24.98,8.09,9.18,1.87,1.62,0.19,2800
7/9/2022,22:00,24.94,8.06,9.09,1.85,1.6,0.19,2700
7/9/2022,23:00,24.87,8.07,9.12,1.97,1.5,0.19,5900
7/10/2022,0:00,24.82,8.08,9.14,1.89,1.81,0.24,6700
7/10/2022,1:00,24.71,8.07,9.14,1.83,2.02,0.22,4700
7/10/2022,2:00,24.65,8.02,9,2.09,1.56,0.19,7900
7/10/2022,3:00,24.58,8.06,9.12,1.89,1.37,0.22,8800
7/10/2022,4:00,24.5,8.04,9.09,1.97,1.65,0.21,8200
7/10/2022,5:00,24.45,8.01,8.98,1.89,1.41,0.23,8400
7/10/2022,6:00,24.36,7.98,8.87,2.08,1.39,0.15,9900
7/10/2022,7:00,24.29,7.9,8.65,2,1.35,0.12,9000
7/10/2022,8:00,24.26,7.88,8.59,1.9,1.34,0.07,8600
7/10/2022,9:00,24.42,8.01,8.98,2.17,1.18,0.09,12800
7/10/2022,10:00,24.64,8.03,8.96,1.85,0.88,0.13,8300
7/10/2022,11:00,24.58,8.05,9.07,2.19,1.11,0.09,8300
7/10/2022,12:00,24.52,8.17,9.43,2.2,1.23,0.13,11000
7/10/2022,13:00,24.93,8.14,9.3,2.02,0.94,0.14,9900
7/10/2022,14:00,25.19,8.24,9.6,1.94,0.93,0.12,9200
7/10/2022,15:00,25.1,8.38,10.01,2.07,1.1,0.1,9100
7/10/2022,16:00,25.56,8.43,10.08,1.97,0.92,0.11,9700
7/10/2022,17:00,25.59,8.37,9.94,1.91,0.74,0.06,7200
7/10/2022,18:00,25.41,8.39,9.97,1.99,1.07,0.13,6300
7/10/2022,19:00,25.3,8.31,9.83,2.02,1.37,0.13,7900
7/10/2022,20:00,25.18,8.36,9.9,1.93,1.27,0.13,9900
7/10/2022,21:00,24.99,8.22,9.5,2.05,1.42,0.16,8600
7/10/2022,22:00,24.76,8.15,9.38,2.03,1.3,0.2,8800
7/10/2022,23:00,24.53,8.15,9.45,2.12,1.61,0.21,9500
7/11/2022,0:00,24.44,8.11,9.33,2.25,1.61,0.22,11800
7/11/2022,1:00,24.4,8.07,9.23,2.22,1.44,0.23,13300
7/11/2022,2:00,24.34,8.07,9.19,2.2,1.51,0.21,13200
7/11/2022,3:00,24.27,8.04,9.11,2.06,1.52,0.21,12400
7/11/2022,4:00,24.23,8.01,9.01,2.23,1.37,0.21,12200
7/11/2022,5:00,24.19,7.92,8.82,2.08,1.11,0.18,11900
7/11/2022,6:00,24.12,7.97,8.92,1.95,1.11,0.16,10400
7/11/2022,7:00,24.04,8,9.03,1.99,1.07,0.11,9000
7/11/2022,8:00,24.04,7.98,8.93,2.14,0.96,0.11,9600
7/11/2022,9:00,24.2,8.09,9.23,1.9,0.95,0.12,8400
7/11/2022,10:00,24.35,8.12,9.32,1.94,0.9,0.09,7300
7/11/2022,11:00,24.67,8.21,9.51,1.83,0.85,0.1,6500
7/11/2022,12:00,24.77,8.24,9.61,1.89,0.88,0.13,6400
7/11/2022,13:00,24.76,8.32,9.71,2.09,1.09,0.16,7400
7/11/2022,14:00,24.97,8.39,9.89,2.18,1.21,0.18,11600
7/11/2022,15:00,25.04,8.44,10.06,2.25,1.44,0.18,13300
7/11/2022,16:00,25.07,8.47,10.07,2.37,1.41,0.19,15600
7/11/2022,17:00,25.06,8.48,10.1,2.45,1.6,0.19,17800
7/11/2022,18:00,25.07,8.5,10.14,2.48,1.62,0.24,20400
7/11/2022,19:00,25.04,8.49,10.13,2.54,1.89,0.22,23200
7/11/2022,20:00,24.92,8.46,10.03,2.47,1.73,0.2,22500
7/11/2022,21:00,24.88,8.42,9.88,2.32,1.83,0.26,20700
7/11/2022,22:00,24.81,8.4,9.78,2.38,1.84,0.26,18600
7/11/2022,23:00,24.76,8.36,9.69,2.41,1.75,0.25,18900
7/12/2022,0:00,24.69,8.35,9.65,2.34,1.73,0.25,18700
7/12/2022,1:00,24.63,8.32,9.56,2.38,1.67,0.25,18400
7/12/2022,2:00,24.48,8.27,9.42,2.4,1.55,0.25,18000
7/12/2022,3:00,24.46,8.25,9.33,2.39,1.53,0.21,18200
7/12/2022,4:00,24.37,8.22,9.24,2.37,1.48,0.23,19600
7/12/2022,5:00,24.32,8.21,9.2,2.44,1.4,0.24,19600
7/12/2022,6:00,24.28,8.17,9.11,2.38,1.25,0.2,18600
7/12/2022,7:00,24.23,8.19,9.12,2.23,1.29,0.19,17700
7/12/2022,9:00,24.35,8.29,9.45,2.3,1.16,0.12,15400
7/12/2022,10:00,24.51,8.35,9.58,2.21,1.15,0.14,14500
7/12/2022,11:00,24.66,8.37,9.62,2.21,1.01,0.19,14100
7/12/2022,12:00,24.76,8.43,9.73,2.17,1.26,0.2,14100
7/12/2022,13:00,24.87,8.46,9.81,2.31,1.18,0.19,14800
7/12/2022,14:00,24.95,8.49,9.9,2.36,1.27,0.18,17000
7/12/2022,15:00,25.1,8.53,9.99,3.77,0.97,0.23,18200
7/12/2022,16:00,25.18,8.56,10.1,2.32,1.47,0.21,19300
7/12/2022,17:00,25.14,8.58,10.09,2.63,1.58,0.28,19300
7/12/2022,18:00,25.17,8.59,10.08,2.45,1.52,0.22,22000
7/12/2022,19:00,25.1,8.55,9.96,2.56,1.71,0.23,22700
7/12/2022,20:00,25.05,8.52,9.77,2.58,1.79,0.24,23300
7/12/2022,21:00,25.04,8.54,9.77,2.47,1.86,0.28,23800
7/12/2022,22:00,25.03,8.49,9.64,2.38,1.81,0.3,22100
7/12/2022,23:00,24.98,8.49,9.59,2.43,2,0.31,20700
7/13/2022,0:00,24.96,8.47,9.52,2.37,1.63,0.35,20600
7/13/2022,1:00,24.91,8.42,9.38,2.37,1.74,0.35,21000
7/13/2022,2:00,24.89,8.44,9.4,2.35,1.73,0.32,18300
7/13/2022,3:00,24.87,8.41,9.31,2.49,1.89,0.34,18000
7/13/2022,4:00,24.81,8.37,9.18,2.35,1.72,0.32,17900
7/13/2022,5:00,24.77,8.35,9.13,2.25,1.92,0.37,15900
7/13/2022,6:00,24.74,8.35,9.14,2.27,1.68,0.24,15600
7/13/2022,7:00,24.73,8.34,9.11,2.36,1.63,0.29,17000
7/13/2022,8:00,24.72,8.38,9.19,2.26,1.62,0.26,15900
7/13/2022,9:00,24.83,8.43,9.36,2.29,1.33,0.21,16300
7/13/2022,10:00,24.87,8.44,9.38,2.47,1.54,0.23,16300
7/13/2022,11:00,24.97,8.42,9.36,2.29,1.26,0.21,16000
7/13/2022,12:00,26.08,8.66,10.08,2.65,2.16,0.25,19100
7/13/2022,13:00,26.22,8.7,10.39,2.26,1.55,0.25,21600
7/13/2022,14:00,26.69,8.78,10.73,2.13,1.63,0.28,15200
7/13/2022,15:00,26.28,8.77,10.74,2.16,1.57,0.32,14800
7/13/2022,16:00,26.18,8.77,10.8,2.34,1.67,0.31,14800
7/13/2022,17:00,26.37,8.82,11.03,2.25,1.59,0.33,15900
7/13/2022,18:00,26.3,8.84,11.08,2.3,1.71,0.34,16500
7/13/2022,19:00,26.21,8.86,11.18,2.36,1.53,0.32,17200
7/13/2022,20:00,26.24,8.78,10.74,2.55,1.95,0.34,17900
7/13/2022,21:00,26.15,8.77,10.77,2.35,1.92,0.38,19600
7/13/2022,22:00,25.96,8.66,10.34,2.47,2.09,0.41,21100
7/13/2022,23:00,25.81,8.64,10.14,2.39,1.91,0.39,20000
7/14/2022,0:00,25.6,8.59,10.08,2.55,2.02,0.44,18800
7/14/2022,1:00,25.6,8.58,9.96,2.27,1.92,0.41,17700
7/14/2022,2:00,25.51,8.6,9.98,2.3,1.91,0.43,17000
7/14/2022,3:00,25.39,8.47,9.41,2.47,1.62,0.37,18200
7/14/2022,4:00,25.28,8.3,8.91,2.37,1.41,0.38,18900
7/14/2022,6:00,24.87,8.23,8.69,2.53,1.35,0.29,22800
7/14/2022,7:00,24.85,8.1,8.31,2.68,1.3,0.27,24100
7/14/2022,8:00,24.87,8.34,8.97,2.46,1.46,0.28,24100
7/14/2022,9:00,24.95,8.42,9.26,2.33,1.24,0.33,20200
7/14/2022,10:00,25.19,8.59,9.83,2.38,1.51,0.33,17700
7/14/2022,11:00,25.22,8.63,10.05,2.24,1.33,0.34,17300
7/14/2022,12:00,25.48,8.68,10.27,2.24,1.35,0.34,15700
7/14/2022,13:00,25.88,8.7,10.4,2.24,1.67,0.35,14800
7/14/2022,14:00,25.88,8.76,10.7,2.27,1.09,0.31,15100
7/14/2022,15:00,25.89,8.79,10.86,2.23,1.23,0.35,16000
7/14/2022,16:00,26.05,8.76,10.68,2.35,1.19,0.35,17300
7/14/2022,17:00,25.76,8.75,10.76,2.38,1.38,0.38,18200
7/14/2022,18:00,26.55,8.83,11.12,2.35,1.25,0.38,17200
7/14/2022,19:00,26.84,8.85,11.1,2.25,1.37,0.36,15600
7/14/2022,20:00,26.73,8.84,10.93,2.22,1.4,0.4,15500
7/14/2022,21:00,26.54,8.77,10.81,2.49,1.81,0.47,16300
7/14/2022,22:00,26.49,8.77,10.73,2.33,1.47,0.47,20100
7/14/2022,23:00,26.37,8.7,10.48,2.5,1.42,0.45,21100
7/15/2022,0:00,26.28,8.66,10.21,2.32,1.32,0.46,22000
7/15/2022,1:00,26.16,8.56,9.79,2.69,1.22,0.4,22800
7/15/2022,2:00,26.03,8.48,9.51,2.64,1.05,0.43,24200
7/15/2022,3:00,25.88,8.29,8.83,2.79,0.85,0.31,25500
7/15/2022,4:00,25.74,8.26,8.7,2.45,0.84,0.47,28200
7/15/2022,5:00,25.57,8.33,9.01,2.87,1.14,0.41,26900
7/15/2022,6:00,25.41,8.22,8.67,2.48,1.02,0.33,24700
7/15/2022,7:00,25.27,8.16,8.54,2.39,0.89,0.31,22100
7/15/2022,8:00,25.19,8.25,8.8,2.47,0.99,0.35,21100
7/15/2022,9:00,25.33,8.56,9.84,2.25,0.93,0.33,18000
7/15/2022,10:00,25.41,8.57,9.87,2.29,0.94,0.35,15600
7/15/2022,11:00,25.55,8.53,9.72,2.28,0.83,0.39,16600
7/15/2022,12:00,25.76,8.64,10.15,2.42,0.86,0.36,18400
7/15/2022,13:00,25.95,8.75,10.64,2.45,0.74,0.37,19800
7/15/2022,14:00,26.15,8.84,11.1,2.67,0.75,0.39,21800
7/15/2022,15:00,26.45,8.72,10.37,2.46,0.55,0.33,23900
7/15/2022,16:00,26.65,8.74,10.55,2.48,0.87,0.37,21200
7/15/2022,17:00,26.56,8.81,10.88,2.48,0.9,0.38,21000
7/15/2022,18:00,26.33,8.73,10.58,2.8,1.02,0.46,28200
7/15/2022,19:00,26.01,8.74,10.65,2.68,0.91,0.47,27900
7/15/2022,20:00,26.11,8.79,10.8,2.53,0.89,0.44,24700
7/15/2022,21:00,25.96,8.79,10.75,2.45,1.06,0.49,22400
7/15/2022,22:00,25.66,8.6,9.98,2.69,0.92,0.51,22100
7/15/2022,23:00,25.51,8.63,10.05,2.63,0.93,0.5,24100
7/16/2022,0:00,25.36,8.56,9.77,2.85,1.16,1.75,25100
7/16/2022,1:00,25.29,8.54,9.66,2.73,0.97,0.54,26800
7/16/2022,2:00,25.26,8.49,9.51,2.75,0.92,0.53,27100
7/16/2022,3:00,25.21,8.48,9.47,2.7,0.9,0.51,27000
7/16/2022,4:00,25.19,8.46,9.38,2.59,0.92,0.52,26100
7/16/2022,5:00,25.14,8.44,9.29,2.84,0.79,0.46,25000
7/16/2022,6:00,25.07,8.39,9.18,2.56,0.8,0.44,25600
7/16/2022,7:00,25.04,8.42,9.27,2.65,0.71,0.44,24600
7/16/2022,8:00,25.03,8.45,9.35,2.51,0.61,0.41,24400
7/16/2022,9:00,25.19,8.44,9.33,2.58,0.56,0.38,23000
7/16/2022,10:00,25.32,8.52,9.6,2.56,0.56,0.39,23400
7/16/2022,11:00,25.48,8.58,9.82,2.51,0.54,0.43,24400
7/16/2022,12:00,25.72,8.62,9.92,2.6,0.53,0.46,24200
7/16/2022,13:00,25.67,8.64,10.05,2.69,0.68,0.44,24700
7/16/2022,14:00,25.64,8.69,10.19,2.65,0.85,0.47,25900
7/16/2022,15:00,25.7,8.7,10.26,2.72,0.68,0.51,26600
7/16/2022,16:00,25.74,8.72,10.35,2.86,0.71,0.54,27900
7/16/2022,17:00,25.78,8.73,10.4,2.89,0.74,0.54,29700
7/16/2022,18:00,25.75,8.72,10.39,2.97,0.75,0.57,31700
7/16/2022,19:00,25.7,8.71,10.28,3.71,0.75,0.57,33500
7/16/2022,20:00,25.62,8.69,10.17,3,0.8,0.53,34000
7/16/2022,21:00,25.58,8.66,10.08,3.02,0.86,0.56,34900
7/16/2022,22:00,25.54,8.63,9.94,2.96,0.86,0.59,34400
7/16/2022,23:00,25.51,8.6,9.78,2.98,0.79,0.6,33800
7/17/2022,0:00,25.45,8.59,9.76,2.93,0.83,0.63,33400
7/17/2022,1:00,25.42,8.56,9.62,2.95,0.84,0.62,32800
7/17/2022,2:00,25.37,8.56,9.58,3.02,0.75,0.58,35500
7/17/2022,3:00,25.34,8.53,9.44,2.99,0.78,0.56,35500
7/17/2022,4:00,25.29,8.5,9.36,3.13,0.73,0.55,36000
7/17/2022,5:00,25.24,8.5,9.35,3.19,0.8,0.63,36500
7/17/2022,6:00,25.21,8.48,9.28,3.04,0.72,0.54,38100
7/17/2022,7:00,25.18,8.47,9.22,3.13,0.66,0.55,38900
7/17/2022,8:00,25.25,8.53,9.46,2.96,0.58,0.5,38100
7/17/2022,9:00,25.38,8.58,9.69,2.93,0.53,0.52,33700
7/17/2022,10:00,25.73,8.66,9.89,2.96,0.46,0.45,32800
7/17/2022,11:00,26.18,8.72,10.17,2.78,0.53,0.41,31000
7/17/2022,12:00,26.69,8.75,10.32,2.79,0.52,0.36,29700
7/17/2022,13:00,26.88,8.75,10.28,2.93,0.59,0.33,30800
7/17/2022,14:00,26.29,8.83,10.77,3.06,0.57,0.38,32800
7/17/2022,15:00,26.36,8.81,10.6,3.05,0.57,0.35,36100
7/17/2022,16:00,26.82,8.81,10.57,3.03,0.55,0.37,36200
7/17/2022,17:00,27.12,8.86,10.88,3.11,0.55,0.35,36000
7/17/2022,18:00,26.65,8.83,10.72,4.81,0.57,0.38,36100
7/17/2022,19:00,26.5,8.82,10.6,3.12,0.5,0.41,37400
7/17/2022,20:00,26.45,8.81,10.49,3.15,0.58,0.3,37800
7/17/2022,21:00,26.44,8.78,10.32,3.23,0.71,0.37,37900
7/17/2022,22:00,26.35,8.75,10.25,9.04,0.87,0.69,39400
7/17/2022,23:00,26.27,8.73,10.09,3.25,0.61,0.4,40800
7/18/2022,0:00,26.23,8.68,9.84,3.28,0.63,0.42,41000
7/18/2022,1:00,26.17,8.67,9.78,3.25,0.6,0.41,40700
7/18/2022,2:00,26.12,8.67,9.82,3.28,0.66,0.45,38900
7/18/2022,3:00,26.09,8.66,9.75,3.12,0.62,0.44,39200
7/18/2022,4:00,26.03,8.61,9.54,3.3,0.62,0.43,40100
7/18/2022,5:00,25.97,8.6,9.46,3.41,0.63,0.44,40600
7/18/2022,6:00,25.9,8.55,9.34,3.31,0.65,0.41,40600
7/18/2022,7:00,25.86,8.55,9.3,3.19,0.53,0.36,40400
7/18/2022,8:00,25.88,8.61,9.55,3.2,0.49,0.35,39300
7/18/2022,9:00,26.01,8.65,9.72,3.14,0.46,0.31,38100
7/18/2022,10:00,26.18,8.7,9.94,3.01,0.43,0.3,37200
7/18/2022,11:00,26.22,8.73,10.07,3.08,0.47,0.3,36700
7/18/2022,12:00,26.26,8.77,10.24,3.1,0.53,0.24,36500
7/18/2022,13:00,26.25,8.79,10.27,3.11,0.57,0.29,36100
7/18/2022,14:00,26.27,8.8,10.31,3.13,0.58,0.29,37100
7/18/2022,15:00,26.28,8.79,10.28,3.19,0.7,0.31,39600
7/18/2022,16:00,26.27,8.79,10.28,3.26,0.62,0.34,40400
7/18/2022,17:00,26.24,8.78,10.18,3.33,0.57,0.33,41200
7/18/2022,18:00,26.2,8.77,10.03,3.28,0.42,0.36,41300
7/18/2022,19:00,26.18,8.75,9.93,3.33,0.56,0.3,41500
7/18/2022,20:00,26.17,8.73,9.95,3.38,0.54,0.35,43000
7/18/2022,21:00,26.14,8.72,9.82,3.4,0.56,0.41,44200
7/18/2022,22:00,26.11,8.68,9.69,3.42,0.54,0.39,44200
7/18/2022,23:00,26.05,8.66,9.62,3.37,0.54,0.4,44200
7/19/2022,0:00,25.99,8.63,9.48,3.56,0.52,0.39,45100
7/19/2022,1:00,25.94,8.6,9.32,3.55,0.5,0.41,46500
7/19/2022,2:00,25.89,8.59,9.25,3.57,0.52,0.43,47000
7/19/2022,3:00,25.87,8.57,9.14,3.65,0.5,0.43,48000
7/19/2022,4:00,25.81,8.56,9.07,3.61,0.47,0.42,49900
7/19/2022,5:00,25.77,8.54,8.99,3.78,0.47,0.47,50200
7/19/2022,6:00,25.73,8.54,8.98,3.68,0.44,0.42,50700
7/19/2022,7:00,25.71,8.51,8.9,3.59,0.41,0.43,50700
7/19/2022,8:00,25.73,8.54,8.98,3.58,0.39,0.4,49500
7/19/2022,9:00,25.86,8.6,9.22,3.42,0.32,0.42,49300
7/19/2022,10:00,25.93,8.62,9.27,3.42,0.35,0.38,45400
7/19/2022,11:00,26.08,8.67,9.45,3.55,0.33,0.38,45200
7/19/2022,12:00,26.8,8.74,9.76,3.3,0.35,0.31,44700
7/19/2022,13:00,26.99,8.79,10.02,3.26,0.36,0.26,41700
7/19/2022,14:00,27.41,8.79,9.99,3.3,0.3,0.3,43300
7/19/2022,15:00,27.25,8.8,10.13,3.44,0.36,0.32,44500
7/19/2022,16:00,27.46,8.81,10.21,3.59,0.38,0.28,46500
